battery_power,blue,clock_speed,dual_sim,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,touch_screen,wifi,price_range,combined_g,screen_size,pixel_density
1735,False,1.8,True,16.0,34.0,0.1,140.0,2.0,17.0,2392.0,19,False,True,2,3,22.7,5750.0
1129,True,2.8,True,0.0,49.0,0.5,185.0,2.0,2.0,1857.0,5,True,True,1,3,8.9,129722.5
708,False,1.9,False,0.0,26.0,0.3,116.0,7.0,1.0,1419.0,16,True,True,0,3,11.7,10916.2
894,False,0.7,False,2.0,58.0,0.1,123.0,2.0,3.0,3305.0,2,False,False,2,4,13.9,8491.1
530,False,2.4,False,1.0,32.0,0.3,88.0,6.0,20.0,959.0,6,True,False,0,2,18.4,2640.0
1481,True,2.0,True,0.0,35.0,0.5,105.0,3.0,0.0,2635.0,4,False,True,2,3,23.3,5578.5
1068,False,2.7,True,0.0,45.0,0.6,194.0,5.0,1.0,1754.0,9,False,True,1,4,18.4,76172.0
1487,False,0.5,False,6.0,57.0,0.7,84.0,3.0,12.0,2563.0,14,False,False,2,4,18.4,5843.5
1524,False,2.5,True,11.0,41.0,1.0,96.0,4.0,20.0,1936.0,9,True,True,1,4,7.0,19451.4
1093,False,1.9,True,2.0,22.0,0.3,196.0,8.0,14.0,1869.0,4,True,True,1,4,9.4,20432.6
1816,True,1.6,True,0.0,50.0,0.1,186.0,5.0,2.0,3637.0,16,False,True,3,2,13.0,67015.4
627,False,1.8,False,2.0,20.0,0.8,142.0,3.0,8.0,896.0,14,False,False,0,2,18.0,5943.2
989,True,0.7,False,13.0,51.0,0.4,132.0,3.0,15.0,2349.0,20,False,True,1,4,10.0,53868.0
1895,False,0.5,False,2.0,5.0,0.7,134.0,1.0,11.0,774.0,6,True,False,1,4,15.5,62443.5
805,True,1.7,True,0.0,58.0,0.9,168.0,3.0,10.0,3397.0,2,False,False,2,4,9.2,13593.9
713,True,1.6,False,7.0,2.0,0.4,181.0,8.0,9.0,485.0,4,True,True,0,4,11.7,142628.9
864,False,2.5,False,10.0,24.0,0.7,148.0,4.0,15.0,3964.0,12,True,False,3,4,15.3,122669.0
1177,False,0.9,False,1.0,11.0,1.0,181.0,4.0,7.0,1887.0,11,True,True,1,3,9.4,193322.9
582,False,0.5,False,8.0,32.0,0.7,107.0,3.0,11.0,2977.0,20,True,True,2,2,6.1,291014.1
1898,False,1.8,True,3.0,56.0,0.2,185.0,7.0,4.0,2114.0,19,True,True,2,4,11.2,29296.1
1158,False,0.7,True,1.0,29.0,0.7,123.0,2.0,20.0,1542.0,15,False,True,1,4,19.2,29091.5
1451,True,0.5,False,5.0,57.0,0.6,181.0,8.0,12.0,3038.0,18,False,True,3,4,16.6,71221.2
1820,True,1.4,False,5.0,51.0,0.9,163.0,7.0,10.0,2481.0,11,False,False,2,2,14.2,26800.6
984,False,0.5,True,3.0,9.0,0.8,140.0,3.0,20.0,841.0,16,False,False,0,4,23.4,16043.5
580,True,2.1,True,0.0,24.0,0.4,135.0,4.0,5.0,3565.0,8,False,True,2,3,16.3,22257.2
1263,True,2.0,False,0.0,5.0,0.4,146.0,6.0,3.0,1958.0,4,True,True,2,3,10.8,142128.3
1237,False,0.5,False,2.0,27.0,0.1,87.0,8.0,5.0,2454.0,8,True,True,2,3,14.0,11801.6
514,True,1.6,False,7.0,37.0,0.1,172.0,1.0,9.0,3392.0,5,True,True,3,4,14.4,114388.1
1515,False,2.6,False,0.0,56.0,0.9,184.0,3.0,1.0,262.0,20,True,False,0,4,14.6,156899.6
721,False,0.5,True,6.0,6.0,0.4,194.0,4.0,9.0,530.0,8,False,True,0,4,8.9,322994.2
603,True,2.5,True,3.0,35.0,0.7,126.0,3.0,16.0,3703.0,9,False,True,3,2,13.0,56264.9
1426,True,2.5,False,2.0,55.0,0.4,109.0,1.0,7.0,2562.0,3,False,False,2,4,5.1,157228.2
1820,True,1.7,True,0.0,64.0,0.6,161.0,1.0,3.0,574.0,18,True,False,1,4,10.2,221304.6
1215,False,1.0,False,4.0,16.0,0.1,130.0,4.0,8.0,2632.0,15,False,True,2,2,7.1,94189.0
697,False,2.7,True,5.0,20.0,0.4,173.0,2.0,6.0,259.0,4,True,True,0,4,13.4,52687.0
717,True,0.5,True,4.0,10.0,0.6,198.0,1.0,5.0,688.0,15,True,False,0,2,12.2,19672.3
1348,True,2.0,True,5.0,36.0,0.3,145.0,6.0,6.0,2554.0,12,True,False,2,2,19.0,18252.0
1164,True,2.6,True,0.0,61.0,0.3,88.0,1.0,6.0,3859.0,17,True,False,3,2,14.9,123033.0
578,True,0.5,False,9.0,62.0,0.3,170.0,5.0,13.0,2977.0,5,True,True,2,4,19.2,36973.1
1971,True,0.5,True,0.0,40.0,0.3,186.0,7.0,19.0,571.0,17,True,False,0,3,10.6,42185.8
1794,True,0.5,True,5.0,55.0,0.5,86.0,7.0,7.0,402.0,14,False,True,0,4,15.7,1717.3
1558,True,2.5,False,2.0,32.0,0.1,114.0,5.0,3.0,878.0,17,True,True,0,4,16.8,26545.8
1597,True,0.9,False,4.0,4.0,0.5,85.0,1.0,19.0,2130.0,15,True,False,2,4,8.5,118541.2
1240,False,1.6,False,0.0,39.0,0.1,146.0,2.0,9.0,3260.0,17,False,True,3,2,13.0,204101.2
1994,True,0.8,True,2.0,7.0,0.6,88.0,8.0,4.0,454.0,6,True,False,0,4,13.6,34870.4
1221,False,2.3,False,7.0,35.0,0.4,152.0,7.0,19.0,2638.0,14,True,True,2,4,24.8,58578.0
989,True,1.6,True,11.0,24.0,0.6,156.0,8.0,17.0,2819.0,5,False,True,2,4,20.6,20238.2
1180,True,1.2,False,5.0,50.0,1.0,144.0,4.0,20.0,1464.0,20,True,True,1,4,7.6,152381.6
718,False,2.8,False,10.0,59.0,0.8,113.0,6.0,13.0,1824.0,3,True,False,1,3,14.2,115746.1
1670,True,1.6,True,0.0,47.0,0.8,139.0,8.0,15.0,876.0,5,True,False,1,3,16.0,201094.8
534,True,2.5,False,1.0,21.0,0.3,164.0,7.0,9.0,2706.0,18,True,False,2,4,8.6,59595.2
1566,True,0.5,True,0.0,20.0,0.5,126.0,2.0,0.0,659.0,13,True,True,1,3,16.6,186372.9
1935,False,0.5,False,0.0,29.0,0.6,124.0,5.0,9.0,455.0,6,False,True,0,4,9.2,75343.5
504,True,2.8,True,2.0,54.0,0.4,163.0,2.0,10.0,2378.0,2,False,False,2,3,20.2,91959.1
913,False,1.7,True,1.0,41.0,0.3,103.0,1.0,14.0,2278.0,18,True,False,1,4,15.3,32226.4
1317,False,1.8,True,2.0,43.0,0.5,113.0,5.0,3.0,3436.0,5,True,True,3,2,20.6,5326.6
917,True,0.5,False,1.0,31.0,0.5,88.0,6.0,2.0,3424.0,13,True,False,3,4,19.1,20131.3
712,False,2.5,True,1.0,49.0,0.6,99.0,6.0,3.0,401.0,10,False,True,0,3,5.0,394266.6
1083,False,1.0,False,6.0,52.0,0.9,126.0,2.0,20.0,681.0,19,True,True,0,3,26.2,51863.5
1039,False,0.6,False,5.0,6.0,0.1,136.0,6.0,8.0,3212.0,7,False,True,2,4,16.6,2031.8
1747,False,0.5,False,4.0,13.0,0.7,185.0,6.0,12.0,3105.0,10,False,False,3,3,7.1,98366.2
1449,True,0.5,True,0.0,52.0,0.6,105.0,6.0,0.0,2036.0,10,True,False,1,2,5.1,39179.8
1872,True,0.5,True,14.0,49.0,0.2,139.0,7.0,18.0,3153.0,5,True,False,3,3,21.9,5137.4
1796,False,1.6,True,5.0,7.0,0.1,101.0,4.0,6.0,1642.0,3,True,True,1,2,9.8,54312.9
1097,False,1.4,False,0.0,60.0,0.8,181.0,1.0,17.0,509.0,12,False,False,0,3,19.2,10947.7
1562,False,0.5,True,1.0,20.0,0.8,172.0,8.0,10.0,3465.0,6,True,False,3,4,19.4,58573.6
1433,True,2.3,False,8.0,27.0,0.9,153.0,7.0,12.0,3900.0,2,False,True,3,4,24.1,110911.6
740,False,1.8,False,1.0,12.0,0.2,123.0,1.0,11.0,1105.0,19,True,True,0,2,9.2,116570.1
676,False,2.2,False,1.0,39.0,0.2,84.0,1.0,5.0,2064.0,6,False,False,1,4,14.8,59020.5
503,True,1.8,True,1.0,13.0,0.7,131.0,1.0,4.0,3117.0,9,False,True,3,4,19.9,126812.1
1020,False,1.5,False,13.0,7.0,0.7,96.0,3.0,18.0,1142.0,8,False,True,1,4,15.8,88817.1
896,False,1.0,True,3.0,4.0,0.3,111.0,1.0,4.0,1060.0,4,True,True,1,4,15.6,129855.8
1824,True,0.8,False,4.0,19.0,0.9,143.0,2.0,5.0,2381.0,5,False,False,2,4,14.0,130970.7
1512,False,0.6,True,1.0,54.0,0.4,134.0,3.0,2.0,3366.0,11,False,True,3,4,7.6,53205.3
1053,False,2.9,False,7.0,42.0,0.9,126.0,6.0,17.0,1339.0,14,False,True,0,2,17.0,31079.9
1944,True,1.8,True,0.0,31.0,0.8,87.0,4.0,10.0,2560.0,8,False,False,3,4,7.6,199102.9
1174,False,0.7,True,1.0,25.0,0.8,91.0,2.0,8.0,285.0,3,False,True,0,4,20.2,79342.4
627,True,1.6,True,3.0,12.0,0.2,131.0,7.0,17.0,2476.0,10,False,False,1,4,17.0,21534.9
1602,False,2.7,False,4.0,46.0,0.6,118.0,1.0,5.0,1862.0,2,False,True,1,4,18.4,15756.8
1733,True,1.5,True,4.0,6.0,0.9,170.0,1.0,15.0,3488.0,10,True,True,3,4,7.2,81698.6
586,False,1.4,True,10.0,8.0,0.5,142.0,8.0,14.0,3178.0,10,False,True,2,4,11.4,6084.9
1528,False,2.4,False,2.0,37.0,0.2,156.0,8.0,3.0,733.0,14,True,False,0,3,15.0,11505.6
875,False,0.7,False,2.0,23.0,0.1,110.0,7.0,7.0,756.0,6,False,False,0,2,14.9,26496.6
1602,False,0.6,False,12.0,58.0,0.4,170.0,1.0,13.0,3622.0,17,True,True,3,2,17.1,128550.5
1426,False,1.6,False,4.0,12.0,0.7,174.0,5.0,16.0,1277.0,5,False,False,1,4,16.6,160521.8
1370,False,1.4,False,5.0,6.0,0.2,158.0,6.0,8.0,3703.0,11,True,False,3,4,16.4,151337.6
609,True,0.5,False,4.0,10.0,0.1,81.0,6.0,6.0,1905.0,18,True,True,1,4,16.3,10565.2
840,False,1.2,True,5.0,15.0,0.3,178.0,6.0,8.0,2636.0,6,True,False,2,4,12.2,74502.3
991,False,2.0,False,2.0,12.0,0.3,158.0,5.0,6.0,2014.0,10,False,False,2,4,14.2,142866.3
1724,True,1.8,False,0.0,9.0,0.8,100.0,2.0,1.0,3056.0,6,False,False,3,4,24.1,22503.7
584,True,1.8,False,0.0,19.0,0.3,168.0,3.0,0.0,465.0,4,True,False,0,4,14.4,126493.5
860,True,1.3,True,1.0,49.0,0.7,141.0,6.0,13.0,3869.0,20,True,True,3,4,21.3,31806.0
1541,True,2.8,True,10.0,28.0,0.2,165.0,5.0,15.0,1108.0,7,False,True,1,4,12.0,69782.7
615,True,0.5,True,7.0,58.0,0.5,130.0,5.0,8.0,1906.0,5,False,False,1,3,14.9,134169.0
912,True,2.8,True,6.0,46.0,0.4,84.0,4.0,11.0,851.0,4,True,True,0,4,8.9,146455.1
1278,True,1.2,False,10.0,60.0,0.6,172.0,7.0,14.0,3142.0,19,False,True,3,4,11.7,159912.5
1365,False,0.6,False,0.0,31.0,0.3,125.0,4.0,0.0,1300.0,13,False,True,0,4,15.7,18102.5
1702,False,1.0,False,7.0,36.0,0.1,177.0,5.0,9.0,1430.0,10,False,False,2,2,10.0,239444.0
589,True,0.5,False,1.0,59.0,0.7,146.0,8.0,4.0,362.0,6,True,True,0,4,18.9,74614.9
1347,False,1.5,True,10.0,56.0,0.3,95.0,1.0,19.0,2456.0,13,True,True,2,3,13.0,46780.3
1644,False,2.8,False,0.0,44.0,1.0,137.0,8.0,0.0,2360.0,19,False,False,2,4,8.1,34960.2
956,False,1.9,True,1.0,42.0,0.1,133.0,7.0,11.0,3700.0,7,True,False,3,3,10.0,65044.2
1089,False,1.4,True,10.0,2.0,0.1,153.0,7.0,20.0,2620.0,13,False,False,2,3,8.6,34569.7
871,False,0.6,False,2.0,52.0,0.1,178.0,3.0,3.0,437.0,17,False,False,0,3,15.7,17756.6
664,False,1.5,False,5.0,6.0,0.9,164.0,2.0,19.0,3774.0,18,False,False,3,4,12.1,130898.5
1874,True,0.6,False,1.0,19.0,0.8,192.0,2.0,9.0,1218.0,17,True,False,1,2,18.0,97526.9
1928,False,2.6,False,5.0,5.0,0.8,162.0,5.0,16.0,696.0,15,True,True,0,3,18.4,12495.4
888,False,2.6,True,2.0,33.0,0.4,198.0,2.0,17.0,3407.0,20,False,False,3,4,12.0,45861.8
1077,True,1.7,True,1.0,58.0,0.8,86.0,7.0,13.0,3902.0,3,False,False,3,3,9.5,26886.3
1023,True,2.3,True,5.0,30.0,0.2,80.0,8.0,7.0,2086.0,19,True,True,1,4,10.0,872.0
1426,True,0.8,False,2.0,42.0,0.6,84.0,3.0,10.0,1356.0,16,False,True,1,4,17.5,47516.9
831,False,1.7,True,7.0,26.0,0.7,177.0,5.0,11.0,1704.0,20,True,True,0,4,7.8,40683.5
1496,True,1.3,True,0.0,6.0,0.5,85.0,3.0,9.0,3571.0,11,True,True,3,4,16.0,47454.2
1433,True,2.3,False,2.0,5.0,0.1,129.0,5.0,11.0,2132.0,19,False,True,1,4,23.4,14071.8
1095,True,2.6,True,0.0,44.0,0.7,103.0,4.0,5.0,3209.0,8,True,True,3,4,17.0,52547.5
643,True,0.7,True,3.0,23.0,0.8,156.0,1.0,9.0,2096.0,2,False,False,1,4,14.3,30741.3
1142,True,1.1,False,0.0,6.0,0.5,198.0,4.0,0.0,1273.0,6,False,False,1,4,19.0,68688.1
730,True,0.5,True,3.0,27.0,0.1,112.0,5.0,10.0,3623.0,15,True,False,2,4,9.8,5352.2
1901,True,0.5,False,5.0,41.0,0.6,131.0,2.0,17.0,368.0,12,False,False,0,4,5.1,977.6
1510,False,0.6,True,1.0,32.0,0.7,135.0,3.0,8.0,854.0,10,False,True,1,3,8.2,178507.3
1924,False,2.6,False,0.0,59.0,0.9,136.0,6.0,0.0,3646.0,16,False,True,3,4,13.5,204835.1
1825,False,1.1,True,13.0,17.0,0.1,157.0,4.0,18.0,3130.0,2,False,True,3,4,12.6,228097.9
1275,True,0.5,True,3.0,5.0,0.2,152.0,1.0,9.0,3784.0,4,True,False,3,4,13.6,699.9
987,True,2.3,False,9.0,17.0,0.8,124.0,7.0,17.0,3885.0,14,True,False,3,3,11.0,102730.7
1538,True,2.3,False,6.0,13.0,0.2,121.0,7.0,7.0,1494.0,12,True,True,1,4,20.6,27138.9
1965,True,0.5,False,4.0,29.0,0.5,149.0,5.0,13.0,2973.0,20,True,True,3,4,11.0,35889.5
808,False,1.9,False,7.0,20.0,0.8,185.0,6.0,14.0,1471.0,11,True,False,0,2,13.6,35522.4
712,False,0.5,False,6.0,27.0,0.5,86.0,2.0,11.0,2001.0,12,True,True,1,3,14.9,109376.2
1507,True,0.9,True,0.0,42.0,0.4,123.0,5.0,0.0,1486.0,19,False,False,1,4,15.3,39582.7
912,False,0.7,False,3.0,47.0,0.9,182.0,3.0,6.0,1321.0,6,True,True,0,2,7.3,78747.4
769,True,1.2,False,2.0,17.0,0.1,95.0,8.0,4.0,1877.0,11,False,True,1,2,18.1,111178.8
948,False,2.3,False,14.0,22.0,0.1,173.0,5.0,20.0,3499.0,19,True,True,3,3,13.0,32698.3
507,True,1.9,True,0.0,39.0,0.7,142.0,1.0,0.0,2124.0,12,True,False,1,4,6.0,3071.3
1384,True,2.8,True,15.0,60.0,0.1,82.0,3.0,18.0,1221.0,15,False,True,1,3,21.6,55066.2
1766,True,1.3,False,1.0,29.0,0.5,194.0,8.0,20.0,2316.0,6,False,True,2,2,19.1,30017.5
1407,False,1.8,True,5.0,16.0,0.2,170.0,4.0,6.0,1068.0,8,True,False,1,4,6.0,185925.0
614,False,2.9,True,3.0,24.0,0.2,94.0,4.0,7.0,1930.0,4,False,True,1,4,17.7,13933.7
1972,False,2.9,False,9.0,14.0,0.4,196.0,7.0,18.0,1316.0,8,True,False,1,3,8.1,34436.5
1039,False,0.5,True,8.0,47.0,0.2,130.0,8.0,9.0,1742.0,15,False,False,1,3,21.6,33386.7
511,True,3.0,True,5.0,34.0,0.9,125.0,8.0,13.0,3265.0,14,False,False,2,4,15.7,12195.2
1811,True,2.5,False,4.0,5.0,0.6,98.0,4.0,16.0,2700.0,8,True,True,2,4,14.8,17155.1
1159,False,1.5,False,3.0,36.0,0.4,104.0,4.0,8.0,2115.0,18,False,False,2,2,10.6,81575.7
1848,False,1.3,True,7.0,12.0,0.1,178.0,2.0,19.0,3915.0,8,False,True,3,2,11.4,9117.1
1988,True,0.5,False,0.0,16.0,0.1,94.0,8.0,1.0,3144.0,14,False,False,3,4,16.1,6614.2
1469,False,0.5,False,3.0,58.0,0.5,150.0,7.0,8.0,1571.0,2,False,False,2,4,23.3,134899.1
1423,False,0.6,False,12.0,44.0,0.8,131.0,5.0,13.0,2253.0,9,False,False,1,2,12.8,25050.0
1974,False,0.5,True,9.0,10.0,0.8,145.0,6.0,12.0,1433.0,17,False,False,1,2,6.1,129980.3
835,False,0.8,True,2.0,42.0,0.8,128.0,5.0,18.0,2583.0,13,True,True,2,4,15.1,36138.3
1429,False,0.6,False,8.0,42.0,0.9,151.0,5.0,9.0,1817.0,16,False,False,1,3,6.1,170465.6
947,True,0.5,False,1.0,51.0,0.1,144.0,2.0,15.0,2915.0,6,True,True,2,4,17.0,10070.1
1446,True,2.8,True,0.0,18.0,0.3,178.0,8.0,1.0,3340.0,16,True,True,3,4,8.0,77614.9
1332,False,1.3,True,5.0,7.0,0.8,168.0,7.0,19.0,2790.0,10,True,False,2,4,22.0,32878.6
1498,True,1.2,True,0.0,14.0,0.1,191.0,4.0,1.0,577.0,12,True,False,0,4,18.4,7040.1
1576,True,0.9,True,0.0,14.0,0.4,173.0,2.0,4.0,3220.0,6,True,False,3,4,17.1,98316.8
1398,False,1.6,True,8.0,26.0,0.8,150.0,1.0,12.0,3488.0,11,True,False,3,4,14.3,67791.6
1885,False,2.4,True,12.0,14.0,0.6,92.0,4.0,15.0,1277.0,16,False,True,1,4,10.8,197490.9
798,True,0.5,True,7.0,2.0,0.8,148.0,2.0,15.0,3593.0,3,True,False,2,2,16.6,18772.2
1436,False,2.5,True,0.0,42.0,0.9,124.0,8.0,1.0,2736.0,19,True,False,3,4,13.0,257887.4
1998,True,1.2,False,8.0,31.0,0.6,196.0,8.0,19.0,2311.0,18,True,False,2,3,19.2,3531.2
1321,True,1.3,False,0.0,63.0,0.4,109.0,8.0,9.0,1464.0,16,True,True,1,4,9.2,83564.9
1021,False,1.3,False,7.0,9.0,0.7,192.0,2.0,12.0,1355.0,14,True,False,1,3,6.1,264834.9
1339,True,2.3,True,0.0,40.0,0.1,123.0,2.0,1.0,2382.0,7,False,True,2,3,7.2,37365.0
1210,True,1.6,True,9.0,57.0,0.5,111.0,4.0,20.0,1886.0,17,False,True,1,3,16.0,21364.4
1949,True,0.5,True,2.0,31.0,0.1,145.0,5.0,9.0,832.0,19,False,False,1,4,7.6,130175.5
882,False,0.7,True,9.0,28.0,0.2,151.0,6.0,16.0,751.0,8,False,True,0,4,22.0,9965.1
1549,True,1.5,True,0.0,27.0,0.4,113.0,5.0,7.0,436.0,11,False,False,0,4,12.8,57373.8
1991,False,2.2,True,1.0,42.0,0.7,82.0,1.0,13.0,722.0,10,True,False,0,4,7.8,28763.8
796,False,0.5,False,2.0,12.0,0.5,114.0,1.0,8.0,1075.0,2,True,False,0,2,7.6,11859.5
1012,False,0.5,True,4.0,39.0,0.1,161.0,4.0,6.0,2802.0,10,True,False,2,3,8.0,131748.8
1318,False,1.9,True,0.0,11.0,0.8,188.0,2.0,15.0,1780.0,2,False,False,1,4,15.6,70167.2
1708,False,0.8,False,8.0,14.0,0.9,197.0,4.0,16.0,1247.0,16,False,False,1,4,24.8,14263.5
598,True,0.8,True,8.0,62.0,0.1,117.0,8.0,9.0,3066.0,19,True,False,2,4,11.2,8049.3
541,True,2.3,False,4.0,51.0,0.4,200.0,8.0,17.0,403.0,12,False,False,0,2,11.2,110777.9
818,False,0.5,True,2.0,23.0,0.2,192.0,5.0,17.0,2518.0,3,True,False,2,4,22.5,40421.0
1414,False,0.5,False,0.0,15.0,0.8,168.0,2.0,0.0,1069.0,14,False,False,0,4,19.0,19079.1
601,True,1.7,True,3.0,6.0,0.8,169.0,4.0,11.0,2651.0,9,False,True,2,4,16.1,92825.2
561,True,2.8,True,2.0,40.0,0.1,99.0,7.0,6.0,2974.0,19,False,True,2,4,19.2,19192.2
1616,True,2.3,True,3.0,52.0,0.1,100.0,5.0,8.0,657.0,2,True,False,0,3,7.6,22510.9
1263,True,1.4,True,1.0,32.0,0.4,103.0,2.0,2.0,3372.0,10,True,False,3,4,22.2,11864.7
1604,True,1.9,True,0.0,63.0,0.6,93.0,5.0,2.0,1464.0,20,True,False,1,4,17.5,42342.6
539,False,2.0,True,1.0,24.0,0.5,86.0,4.0,2.0,1326.0,3,True,False,0,3,8.1,114368.6
1071,False,2.6,False,0.0,49.0,0.3,199.0,4.0,5.0,3393.0,7,False,False,3,3,7.8,335405.1
826,False,0.5,True,0.0,57.0,0.5,135.0,2.0,0.0,323.0,7,False,True,0,4,17.3,10845.1
771,False,2.9,False,2.0,62.0,0.7,106.0,1.0,8.0,1628.0,6,True,False,1,2,9.5,320392.5
1811,False,2.9,False,0.0,33.0,0.2,132.0,8.0,2.0,2610.0,13,True,False,3,3,8.5,200793.8
1842,True,2.2,True,7.0,56.0,0.4,179.0,4.0,10.0,3721.0,4,True,True,3,2,19.4,49522.7
1420,False,2.8,True,1.0,50.0,0.1,100.0,8.0,8.0,763.0,17,True,True,0,2,17.0,15896.6
1763,False,0.5,True,12.0,10.0,0.2,184.0,3.0,19.0,792.0,13,False,True,0,3,20.8,21660.3
1163,True,1.9,False,6.0,2.0,0.9,133.0,5.0,20.0,1568.0,19,False,False,1,3,14.0,70631.7
1805,True,0.5,False,0.0,29.0,0.2,182.0,4.0,2.0,1276.0,17,True,False,1,2,19.4,34813.3
610,True,1.6,True,9.0,52.0,0.4,90.0,4.0,19.0,3472.0,12,True,True,3,3,10.8,122467.3
1533,True,1.1,True,18.0,17.0,0.3,160.0,4.0,20.0,2520.0,11,False,True,2,4,8.2,179051.5
1924,False,0.5,False,3.0,63.0,0.3,111.0,2.0,10.0,3423.0,19,False,False,3,4,13.3,6292.6
1801,False,0.5,True,6.0,52.0,0.9,120.0,6.0,10.0,258.0,9,False,False,0,3,16.1,10608.7
1726,True,1.9,False,1.0,42.0,0.6,106.0,5.0,3.0,1868.0,6,False,False,2,4,17.5,125867.7
794,False,2.5,True,15.0,14.0,0.6,197.0,3.0,19.0,2171.0,18,False,True,1,2,20.6,20840.4
1686,True,0.5,True,4.0,28.0,0.8,182.0,5.0,8.0,780.0,5,False,False,0,2,14.9,43136.0
1444,True,2.1,True,0.0,6.0,0.9,103.0,1.0,1.0,712.0,10,False,False,0,2,17.7,96449.7
1004,False,1.6,True,0.0,30.0,1.0,160.0,8.0,1.0,1012.0,13,True,True,0,4,8.1,4447.2
1242,True,2.4,False,8.0,28.0,0.2,166.0,4.0,9.0,318.0,19,False,False,0,3,14.9,37969.1
539,False,1.5,False,6.0,26.0,0.2,137.0,6.0,8.0,3948.0,15,True,True,3,4,21.1,90957.7
717,False,1.1,True,2.0,14.0,0.1,99.0,8.0,6.0,629.0,20,False,False,0,4,21.9,169877.5
1540,False,0.7,True,0.0,29.0,0.1,157.0,7.0,1.0,1161.0,5,False,False,0,4,13.6,19430.7
672,False,0.5,False,7.0,35.0,0.1,99.0,8.0,17.0,1403.0,6,False,False,0,4,17.5,41557.6
1325,True,0.5,False,0.0,13.0,1.0,133.0,4.0,8.0,3707.0,18,True,False,3,4,19.2,134947.7
950,False,0.5,False,6.0,55.0,0.1,124.0,8.0,7.0,1305.0,4,False,True,0,4,7.8,18534.1
948,False,1.5,True,6.0,18.0,0.3,119.0,4.0,7.0,2926.0,9,True,True,2,3,21.4,27454.2
1328,True,0.5,False,5.0,27.0,0.3,144.0,3.0,18.0,2674.0,5,False,True,2,4,7.3,95330.4
1447,False,0.5,False,3.0,40.0,0.7,184.0,2.0,5.0,471.0,20,False,True,0,2,8.9,114910.8
1973,True,0.5,True,3.0,21.0,0.8,95.0,8.0,7.0,1724.0,8,False,True,1,2,15.6,4127.5
1731,True,2.3,True,18.0,60.0,0.5,171.0,4.0,20.0,1220.0,20,True,False,1,2,9.5,15530.3
1617,False,1.5,False,1.0,63.0,0.7,111.0,2.0,10.0,2754.0,8,True,True,2,4,21.5,13751.0
1791,True,0.5,True,1.0,33.0,0.5,110.0,5.0,4.0,594.0,16,False,True,0,4,18.8,13458.6
851,False,2.3,True,7.0,54.0,1.0,101.0,2.0,9.0,1005.0,14,False,True,0,4,12.2,65042.3
856,False,1.9,True,0.0,14.0,0.6,115.0,1.0,7.0,2439.0,12,True,True,1,4,6.7,60547.0
714,True,0.5,False,1.0,30.0,0.3,145.0,4.0,2.0,2302.0,10,True,True,1,2,15.6,62939.8
951,False,0.5,False,6.0,15.0,0.6,81.0,2.0,17.0,1083.0,16,True,False,0,4,19.4,41159.3
1303,True,2.1,False,6.0,10.0,0.4,109.0,8.0,15.0,2219.0,15,True,True,2,4,9.5,263205.8
1550,True,2.7,False,2.0,32.0,0.1,126.0,7.0,5.0,1571.0,14,False,False,2,2,12.4,201199.9
1759,True,1.4,False,10.0,15.0,0.4,101.0,4.0,13.0,2107.0,16,True,False,2,4,18.7,23757.5
1448,False,0.5,True,18.0,2.0,0.2,100.0,5.0,19.0,593.0,18,True,True,0,3,9.8,98757.6
1987,True,1.9,False,0.0,50.0,0.7,119.0,8.0,18.0,857.0,6,True,False,1,3,12.6,146666.7
908,False,2.1,False,1.0,44.0,0.6,95.0,5.0,2.0,3518.0,7,True,True,3,3,20.0,7245.7
820,False,0.5,True,2.0,58.0,0.3,160.0,4.0,4.0,1284.0,17,False,True,0,2,18.4,17651.7
904,False,2.7,True,4.0,19.0,0.6,147.0,6.0,7.0,545.0,16,False,False,0,2,26.2,62466.6
667,False,1.3,True,4.0,6.0,0.1,149.0,6.0,10.0,3566.0,12,False,True,2,4,10.3,22974.8
1109,False,2.1,False,1.0,34.0,0.1,173.0,1.0,4.0,2821.0,17,False,True,2,3,13.9,13093.2
1333,False,1.4,False,3.0,59.0,0.7,183.0,7.0,5.0,3442.0,5,True,False,3,4,24.1,21269.5
1352,False,2.4,False,5.0,6.0,0.9,92.0,6.0,9.0,1309.0,14,False,False,1,4,12.0,68089.2
1600,False,2.5,True,1.0,19.0,0.6,88.0,6.0,9.0,1179.0,18,False,True,1,2,10.4,136875.3
1454,False,1.4,True,8.0,37.0,0.8,80.0,8.0,20.0,1713.0,19,False,False,1,2,16.0,51358.1
1489,False,2.1,True,0.0,9.0,0.4,169.0,3.0,1.0,1663.0,14,False,True,1,3,9.5,170900.7
1823,False,2.8,True,11.0,10.0,0.6,81.0,8.0,19.0,1812.0,19,True,True,2,3,5.0,90500.0
1581,True,1.0,False,9.0,41.0,0.4,172.0,4.0,19.0,1384.0,2,True,True,1,2,21.0,28050.0
1672,True,1.7,True,1.0,44.0,0.5,172.0,8.0,4.0,1348.0,7,True,True,1,4,12.5,143500.0
1283,True,0.7,True,0.0,27.0,0.2,80.0,4.0,6.0,3957.0,6,False,False,3,4,22.7,96150.0
630,False,2.0,False,9.0,14.0,0.5,180.0,8.0,13.0,1212.0,12,False,False,0,4,14.4,6636.7
659,False,2.2,False,0.0,24.0,0.7,151.0,8.0,2.0,3925.0,10,True,True,3,4,8.1,214117.0
